specie,record_number,process,QDB_process,type,element,ionic_state,initial_state_conf,initial_state,final_state,reaction_formula,x_unit,y_unit,reference_number,author,title_of_record,journal_name,volume_and_issue_No,page_number,date_of_publication
H2,11740,erastic scattering,, V,H2,0,,H2 +0 ( ),,H2 + e --> (erastic scattering), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11601,electron attachment,EDT, E,H2,0,,H2 +0 ( ), H-,H2 + e --> H-, eV,cm2,RN 1959E201, Schulz  G.J.,Formation of H- Ions by Electron Impact on H2, Phys. Rev. B,113,816,1959
H2,11754,ionization,EIN, V,H2,0,,H2 +0 ( ), H+,H2 + e --> H+, eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,13306,dissociative ionization dissociation,EDS, T,H2,0,,H2 +0 ( ), H+,H2 + e --> H+, eV,cm2,RN 2000T207, Pal  S. Prakash  S. Kumar  S.,Determination of partial single differential electron ionization cross sections of H2, J. Electr. Spectros. and Rel. Pheno.,109,227-232,2000
H2,11257,ionization,EIN, T,H2,0,,H2 +0 ( ),H2+,H2 + e --> H2+, eV,cm2,RN 1999T202, Kim  Y.-K. Rudd  M.E., Theory for ionization of molecules by electrons, Comments At. Mol. Phys.,34,309-320,1999
H2,11753,ionization,EIN, V,H2,0,,H2 +0 ( ),H2+,H2 + e --> H2+, eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,13305,ionization,EIN, T,H2,0,,H2 +0 ( ),H2+,H2 + e --> H2+, eV,cm2,RN 2000T207, Pal  S. Prakash  S. Kumar  S.,Determination of partial single differential electron ionization cross sections of H2, J. Electr. Spectros. and Rel. Pheno.,109,227-232,2000
H2,10964,dissociation emission cross section,EDS, E,H2,0,,H2 +0 ( ),H(2p->1s),H2 + e --> H(2p->1s), eV,cm2,RN 1978E201, Mohlmann  G.R. Shima  K.H. De Heer  F.J.,"Production of H,D(2s,2p) by electron impact (0-2000 eV) on simple hydrogen containing molecules", Chem. Phys.,28,331-341,1978
H2,10967,dissociation emission cross section,EDS, E,H2,0,,H2 +0 ( ),H(2s->1s),H2 + e --> H(2s->1s), eV,cm2,RN 1978E201, Mohlmann  G.R. Shima  K.H. De Heer  F.J.,"Production of H,D(2s,2p) by electron impact (0-2000 eV) on simple hydrogen containing molecules", Chem. Phys.,28,331-341,1978
H2,11760,dissociative electron attachment,EDA, T,H2,0,,H2 +0 ( ), H+H-,H2 + e --> H+H-, eV,cm2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,10970,dissociation emission cross section,EDS, E,H2,0,,H2 +0 ( ),H(n=3 H-α),H2 + e --> H(n=3 H-α), eV,cm2,RN 1979E201, Mohlmann  G.R. De Heer  F.J.,Production of Balmer radiation by electron impact (0-2000 eV) on small hydrogen containing molecules, Chem. Phys.,40,157-162,1979
H2,11741,momentum transfer,EMT, V,H2,0,,H2 +0 ( ),,H2 + e --> (momentum transfer), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11752,total ionization,EIN, V,H2,0,,H2 +0 ( ),H2++H+,H2 + e --> (total ionization), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11739,total scattering,ETS, V,H2,0,,H2 +0 ( ),,H2 + e --> (total scattering), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11742,rotational excitation,ECX, V,H2,0,J=0,H2 +0 ( J=0 ),H2(J=2),H2(J=0) + e --> H2(J=2), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11743,,, V,H2,0,v=0,H2 +0 ( v=0 ),H2(v=1),H2(v=0) + e --> H2(v=1), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11042,dissociation,EDS, T,H2,0,v=0,H2 +0 ( v=0 ), H+H,H2(v=0) + e --> H+H, eV,cm2,RN 2001T206, Trevisan  C.S. Tennyson  J., Differential cross sections for near-threshold electron impact dissociation of molecular hydrogen, J. Phys. B,34,2935-2949,2001
H2,11763,dissociative electron attachment,EDA, T,H2,0,v=0,H2 +0 ( v=0 ), H+H-,H2(v=0) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11764,dissociative electron attachment,EDA, T,H2,0,v=1,H2 +0 ( v=1 ), H+H-,H2(v=1) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11765,dissociative electron attachment,EDA, T,H2,0,v=2,H2 +0 ( v=2 ), H+H-,H2(v=2) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11766,dissociative electron attachment,EDA, T,H2,0,v=4,H2 +0 ( v=4 ), H+H-,H2(v=4) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11767,dissociative electron attachment,EDA, T,H2,0,v=6,H2 +0 ( v=6 ), H+H-,H2(v=6) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11768,dissociative electron attachment,EDA, T,H2,0,v=8,H2 +0 ( v=8 ), H+H-,H2(v=8) + e --> H+H-, eV,π a_o^2,RN 1990T201, Atems  D.E. Wadehra  J.M.,Nonlocal effects in dissociative electron attachment to H2, Phys. Rev. A,42,5201-5207,1990
H2,11745,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(a3Σg+),H2(X1Σg+) + e --> H2(a3Σg+), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11036,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(a 3Σg+),H2(X 1Σg+) + e --> H2(a 3Σg+), eV,cm2,RN 2001T205, Machado  A.M. Fujimoto  M.M. Taveira  A.M.A. Brescansin  L.M. Lee  M.-T.,Application of the method of continued fractions to multichannel studies on electronic excitation of H2 by electron impact, Phys. Rev. A,63,32707,2001
H2,11038,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(a 3Σg+),H2(X 1Σg+) + e --> H2(a 3Σg+), eV,cm2,RN 1991T201, Parker  S.D. McCurdy  C.W. Rescigno  T.N. Lengsfield  B.H. III,Electronic excitation of H2 by electron impact: Close-coupling calculations using the complex Kohn variational method, Phys. Rev. A,43,3514,1991
H2,11041,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(a 3Σg+),H2(X 1Σg+) + e --> H2(a 3Σg+), eV,π a_o^2,RN 1976T201, Rescigno  T.N. McCurdy  C.W. Jr. McKoy  V. Bender  C.F., Low-Eenegy electron-impact excitation of the hydrogen molecule, Phys. Rev. A,13,216,1976
H2,11747,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(B1Σu+),H2(X1Σg+) + e --> H2(B1Σu+), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11744,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(b3Σu+),H2(X1Σg+) + e --> H2(b3Σu+), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11030,excitation,ECX, E,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,cm2,RN 1987E203, Khakoo  M.A. Trajmar  S. McAdams  R. Shyn  T.W.,Electron-impact excitation cross sections for the b3Σ_u^+ state of H\2, Phys. Rev. A,35,2832,1987
H2,11032,excitation,ECX, E,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,cm2,RN 1994E201, Khakoo  M.A. Segura  J.,Differential cross sections for the electron impact excitation of the b3Σu+ continuum of molecular hydrogen, J. Phys. B,27,2355-2368,1994
H2,11033,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,cm2,RN 1996T201, Lee  M.-T. Fujimoto  M.M. Kroin  T. Iga  I.,Electronic excitation of the b3Σ_u^+ state of H\2 by electron impact using the method of continued fractions, J. Phys. B,29,L425-L431,1996
H2,11034,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,cm2,RN 2001T205, Machado  A.M. Fujimoto  M.M. Taveira  A.M.A. Brescansin  L.M. Lee  M.-T.,Application of the method of continued fractions to multichannel studies on electronic excitation of H2 by electron impact, Phys. Rev. A,63,32707,2001
H2,11037,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,cm2,RN 1991T201, Parker  S.D. McCurdy  C.W. Rescigno  T.N. Lengsfield  B.H. III,Electronic excitation of H2 by electron impact: Close-coupling calculations using the complex Kohn variational method, Phys. Rev. A,43,3514,1991
H2,11040,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(b 3Σu+),H2(X 1Σg+) + e --> H2(b 3Σu+), eV,π a_o^2,RN 1976T201, Rescigno  T.N. McCurdy  C.W. Jr. McKoy  V. Bender  C.F., Low-Eenegy electron-impact excitation of the hydrogen molecule, Phys. Rev. A,13,216,1976
H2,11748,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(C1Πu),H2(X1Σg+) + e --> H2(C1Πu), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11039,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2(c 3Πu),H2(X 1Σg+) + e --> H2(c 3Πu), eV,cm2,RN 1991T201, Parker  S.D. McCurdy  C.W. Rescigno  T.N. Lengsfield  B.H. III,Electronic excitation of H2 by electron impact: Close-coupling calculations using the complex Kohn variational method, Phys. Rev. A,43,3514,1991
H2,11746,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(C3Πu),H2(X1Σg+) + e --> H2(C3Πu), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11750,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),H2(e3Σu+),H2(X1Σg+) + e --> H2(e3Σu+), eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11749,excitation,ECX, V,H2,0,X^1`Sigma\g`^+`,H2 +0 ( X1Σg+ ),"H2(E,F1Σg+)","H2(X1Σg+) + e --> H2(E,F1Σg+)", eV,cm2,RN 2008V201, Yoon  J-S. Song  M-Y. Han  J. Hwang  S.H. Chang  W-S. Lee  B. Itikawa  Y., Cross Sections for Electron Collisions with Hydrogen Molecules, J. Phys. Chem. Ref. Data,37,913,2008
H2,11035,excitation,ECX, T,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ),H2O(a 3Σg+),H2(X 1Σg+) + e --> H2O(a 3Σg+), eV,cm2,RN 2001T205, Machado  A.M. Fujimoto  M.M. Taveira  A.M.A. Brescansin  L.M. Lee  M.-T.,Application of the method of continued fractions to multichannel studies on electronic excitation of H2 by electron impact, Phys. Rev. A,63,32707,2001
H2,11031,dissociation,EDS, E,H2,0,X ^1`Sigma\g`^+`,H2 +0 ( X 1Σg+ ), H+H,H2(X 1Σg+) + e --> H+H, eV,cm2,RN 1987E203, Khakoo  M.A. Trajmar  S. McAdams  R. Shyn  T.W.,Electron-impact excitation cross sections for the b3Σ_u^+ state of H\2, Phys. Rev. A,35,2832,1987
H2,11780,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=0","H2 +0 ( X1Σ\g+,v=0 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=0) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11795,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=0","H2 +0 ( X1Σ\g+,v=0 )",H2(C1Π\u+),"H2(X1Σ\g+,v=0) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11790,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=10","H2 +0 ( X1Σ\g+,v=10 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=10) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11805,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=10","H2 +0 ( X1Σ\g+,v=10 )",H2(C1Π\u+),"H2(X1Σ\g+,v=10) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11791,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=11","H2 +0 ( X1Σ\g+,v=11 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=11) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11806,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=11","H2 +0 ( X1Σ\g+,v=11 )",H2(C1Π\u+),"H2(X1Σ\g+,v=11) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11792,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=12","H2 +0 ( X1Σ\g+,v=12 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=12) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11807,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=12","H2 +0 ( X1Σ\g+,v=12 )",H2(C1Π\u+),"H2(X1Σ\g+,v=12) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11793,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=13","H2 +0 ( X1Σ\g+,v=13 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=13) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11808,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=13","H2 +0 ( X1Σ\g+,v=13 )",H2(C1Π\u+),"H2(X1Σ\g+,v=13) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11794,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=14","H2 +0 ( X1Σ\g+,v=14 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=14) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11809,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=14","H2 +0 ( X1Σ\g+,v=14 )",H2(C1Π\u+),"H2(X1Σ\g+,v=14) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11781,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=1","H2 +0 ( X1Σ\g+,v=1 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=1) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11796,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=1","H2 +0 ( X1Σ\g+,v=1 )",H2(C1Π\u+),"H2(X1Σ\g+,v=1) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11782,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=2","H2 +0 ( X1Σ\g+,v=2 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=2) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11797,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=2","H2 +0 ( X1Σ\g+,v=2 )",H2(C1Π\u+),"H2(X1Σ\g+,v=2) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11783,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=3","H2 +0 ( X1Σ\g+,v=3 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=3) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11798,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=3","H2 +0 ( X1Σ\g+,v=3 )",H2(C1Π\u+),"H2(X1Σ\g+,v=3) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11784,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=4","H2 +0 ( X1Σ\g+,v=4 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=4) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11799,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=4","H2 +0 ( X1Σ\g+,v=4 )",H2(C1Π\u+),"H2(X1Σ\g+,v=4) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11785,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=5","H2 +0 ( X1Σ\g+,v=5 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=5) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11800,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=5","H2 +0 ( X1Σ\g+,v=5 )",H2(C1Π\u+),"H2(X1Σ\g+,v=5) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11786,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=6","H2 +0 ( X1Σ\g+,v=6 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=6) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11801,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=6","H2 +0 ( X1Σ\g+,v=6 )",H2(C1Π\u+),"H2(X1Σ\g+,v=6) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11787,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=7","H2 +0 ( X1Σ\g+,v=7 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=7) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11802,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=7","H2 +0 ( X1Σ\g+,v=7 )",H2(C1Π\u+),"H2(X1Σ\g+,v=7) + e --> H2(C1Π\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
H2,11788,excitation,ECX, T,H2,0,"X^1`\Sigma\g`^+`,v=8","H2 +0 ( X1Σ\g+,v=8 )",H2(B1Σ\u+),"H2(X1Σ\g+,v=8) + e --> H2(B1Σ\u+)", eV,cm2,RN 1993T201, Celiberto  R. Rescigno  T.N.,Dependence of electron-impact excitation cross sections on the initial vibrational quantum number in H2 and D2 molecules: X 1σ+g > B 1σ+\u and X 1σ+\g > C ^1π\u transitions, Phys. Rev. A,47,1939-1945,1993
